"","GISJOIN","STATE","STATEFP","STATENH","COUNTY","COUNTYFP","COUNTYNH","B18AA1970","B18AA1971","B18AA1972","B18AA1973","B18AA1974","B18AA1975","B18AA1976","B18AA1977","B18AA1978","B18AA1979","B18AA1980","B18AA1981","B18AA1982","B18AA1983","B18AA1984","B18AA1985","B18AA1986","B18AA1987","B18AA1988","B18AA1989","B18AA1990","B18AA1991","B18AA1992","B18AA1993","B18AA1994","B18AA1995","B18AA1996","B18AA1997","B18AA1998","B18AA1999","B18AA2000","B18AA2001","B18AA2002","B18AA2003","B18AA2004","B18AA2005","B18AA2006","B18AA2007","B18AA2008","B18AA2009","B18AA2010","B18AB1970","B18AB1971","B18AB1972","B18AB1973","B18AB1974","B18AB1975","B18AB1976","B18AB1977","B18AB1978","B18AB1979","B18AB1980","B18AB1981","B18AB1982","B18AB1983","B18AB1984","B18AB1985","B18AB1986","B18AB1987","B18AB1988","B18AB1989","B18AB1990","B18AB1991","B18AB1992","B18AB1993","B18AB1994","B18AB1995","B18AB1996","B18AB1997","B18AB1998","B18AB1999","B18AB2000","B18AB2001","B18AB2002","B18AB2003","B18AB2004","B18AB2005","B18AB2006","B18AB2007","B18AB2008","B18AB2009","B18AB2010","B18AC1970","B18AC1971","B18AC1972","B18AC1973","B18AC1974","B18AC1975","B18AC1976","B18AC1977","B18AC1978","B18AC1979","B18AC1980","B18AC1981","B18AC1982","B18AC1983","B18AC1984","B18AC1985","B18AC1986","B18AC1987","B18AC1988","B18AC1989","B18AC1990","B18AC1991","B18AC1992","B18AC1993","B18AC1994","B18AC1995","B18AC1996","B18AC1997","B18AC1998","B18AC1999","B18AC2000","B18AC2001","B18AC2002","B18AC2003","B18AC2004","B18AC2005","B18AC2006","B18AC2007","B18AC2008","B18AC2009","B18AC2010","B18AD1970","B18AD1971","B18AD1972","B18AD1973","B18AD1974","B18AD1975","B18AD1976","B18AD1977","B18AD1978","B18AD1979","B18AD1980","B18AD1981","B18AD1982","B18AD1983","B18AD1984","B18AD1985","B18AD1986","B18AD1987","B18AD1988","B18AD1989","B18AD1990","B18AD1991","B18AD1992","B18AD1993","B18AD1994","B18AD1995","B18AD1996","B18AD1997","B18AD1998","B18AD1999","B18AD2000","B18AD2001","B18AD2002","B18AD2003","B18AD2004","B18AD2005","B18AD2006","B18AD2007","B18AD2008","B18AD2009","B18AD2010","B18AE2000","B18AE2001","B18AE2002","B18AE2003","B18AE2004","B18AE2005","B18AE2006","B18AE2007","B18AE2008","B18AE2009","B18AE2010"
"25","G3100490","Nebraska",31,310,"Deuel County",49,490,2705,2673.8235,2643.03022222222,2612.64116666667,2582.67733333333,2553.15972222222,2524.10933333333,2495.54716666667,2467.49422222222,2439.9715,2413,2386.6075,2360.84888888889,2335.78583333333,2311.48,2287.99305555556,2265.38666666667,2243.7225,2223.06222222222,2203.4675,2185,2167.6875,2151.42222222222,2136.0625,2121.46666666667,2107.49305555556,2094,2080.84583333333,2067.88888888889,2054.9875,2042,2028.7915,2015.25422222222,2001.28716666667,1986.78933333333,1971.65972222222,1955.79733333333,1939.10116666667,1921.47022222222,1902.8035,1883,0,-0.1095,-0.189333333333333,-0.2415,-0.268,-0.270833333333333,-0.252,-0.2135,-0.157333333333333,-0.0855,2.77555756156289e-16,0.097,0.202666666666667,0.314,0.428,0.541666666666667,0.652,0.756,0.850666666666667,0.933,1,1.0495,1.08266666666667,1.1015,1.108,1.10416666666667,1.092,1.0735,1.05066666666667,1.0255,1,0.976,0.954666666666667,0.937,0.924,0.916666666666667,0.916,0.923,0.938666666666667,0.964,1,5,4.09,3.4,2.915,2.62,2.5,2.54,2.725,3.04,3.47,4,4.6135,5.288,5.9995,6.724,7.4375,8.116,8.7355,9.272,9.7015,10,10.151,10.168,10.072,9.884,9.625,9.316,8.978,8.632,8.299,8,7.7545,7.576,7.4765,7.468,7.5625,7.772,8.1085,8.584,9.2105,10,7,2.1165,-1.51911111111111,-3.99283333333334,-5.39066666666667,-5.79861111111111,-5.30266666666667,-3.98883333333334,-1.94311111111112,0.748499999999996,4,7.718,11.7795555555556,16.0543333333333,20.412,24.7222222222222,28.8546666666667,32.679,36.0648888888889,38.882,41,42.3255,42.9128888888889,42.8535,42.2386666666667,41.1597222222222,39.708,37.9748333333333,36.0515555555556,34.0295,32,30.047,28.2248888888889,26.5806666666667,25.1613333333333,24.0138888888889,23.1853333333333,22.7226666666667,22.6728888888889,23.083,24,15,15.8,16.6,17.4,18.2,19,19.8,20.6,21.4,22.2,23
"26","G3100510","Nebraska",31,310,"Dixon County",51,510,7442,7491.874,7519.432,7526.228,7513.816,7483.75,7437.584,7376.872,7303.168,7218.026,7123,7019.797,6910.736,6798.289,6684.928,6573.125,6465.352,6364.081,6271.784,6190.933,6124,6072.692,6035.656,6010.774,5995.928,5989,5987.872,5990.426,5994.544,5998.108,5999,5995.255,5985.52,5968.595,5943.28,5908.375,5862.68,5804.995,5734.12,5648.855,5548,1,0.274,-0.283555555555555,-0.683666666666666,-0.937333333333333,-1.05555555555556,-1.04933333333333,-0.929666666666667,-0.707555555555555,-0.394,2.22044604925031e-16,0.4615,0.969777777777778,1.50216666666667,2.036,2.54861111111111,3.01733333333333,3.4195,3.73244444444444,3.9335,4,3.919,3.71644444444444,3.428,3.08933333333333,2.73611111111111,2.404,2.12866666666667,1.94577777777778,1.891,2,2.3065,2.83644444444444,3.61383333333333,4.66266666666667,6.00694444444445,7.67066666666667,9.67783333333334,12.0524444444444,14.8185,18,3,4.2915,5.35644444444444,6.21383333333333,6.88266666666667,7.38194444444444,7.73066666666667,7.94783333333333,8.05244444444444,8.0635,8,7.8845,7.75377777777778,7.64816666666667,7.608,7.67361111111111,7.88533333333333,8.2835,8.90844444444445,9.8005,11,12.5295,14.3404444444444,16.3665,18.5413333333333,20.7986111111111,23.072,25.2951666666667,27.4017777777778,29.3255,31,32.3625,33.3644444444444,33.9608333333333,34.1066666666667,33.7569444444444,32.8666666666667,31.3908333333333,29.2844444444444,26.5025,23,7,15.911,22.1368888888889,25.9336666666667,27.5573333333333,27.2638888888889,25.3093333333333,21.9496666666667,17.4408888888889,12.039,5.99999999999999,-0.383,-6.66844444444444,-12.3776666666667,-17.032,-20.1527777777778,-21.2613333333333,-19.879,-15.5271111111111,-7.727,4,19.947,39.6648888888889,62.519,87.8746666666667,115.097222222222,143.552,172.604333333333,201.619555555556,229.963,257,282.133,304.912888888889,324.927666666667,341.765333333333,355.013888888889,364.261333333333,369.095666666667,369.104888888889,363.877,353,50,50.8,51.6,52.4,53.2,54,54.8,55.6,56.4,57.2,58
"27","G3100530","Nebraska",31,310,"Dodge County",53,530,34624,34991.5215,35287.7697777778,35517.3288333333,35684.7826666667,35794.7152777778,35851.7106666667,35860.3528333333,35825.2257777778,35750.9135,35642,35503.543,35342.4951111111,35166.2826666667,34982.332,34798.0694444444,34620.9213333333,34458.314,34317.6737777778,34206.427,34132,34099.4505,34104.3617777778,34139.9485,34199.4253333333,34276.0069444444,34362.908,34453.3431666667,34540.5271111111,34617.6745,34678,34715.192,34724.8337777778,34702.9823333333,34645.6946666667,34549.0277777778,34409.0386666667,34221.7843333333,33983.3217777778,33689.708,33337,28,29.0785,30.0924444444444,31.0678333333333,32.0306666666667,33.0069444444444,34.0226666666667,35.1038333333333,36.2764444444444,37.5665,39,40.609,42.4497777777778,44.5846666666667,47.076,49.9861111111111,53.3773333333333,57.312,61.8524444444444,67.061,73,79.7015,87.0764444444444,95.0055,103.369333333333,112.048611111111,120.924,129.876166666667,138.785777777778,147.5335,156,164.072,171.660444444444,178.682333333333,185.054666666667,190.694444444444,195.518666666667,199.444333333333,202.388444444444,204.268,205,85,79.828,75.8551111111111,73.0043333333333,71.1986666666667,70.3611111111111,70.4146666666667,71.2823333333333,72.8871111111111,75.152,78,81.3435,85.0524444444444,88.9861666666667,93.004,96.9652777777778,100.729333333333,104.1555,107.103111111111,109.4315,111,111.721,111.719111111111,111.172,110.257333333333,109.152777777778,108.036,107.084666666667,106.476444444444,106.389,107,108.4765,110.943111111111,114.513833333333,119.302666666667,125.423611111111,132.990666666667,142.117833333333,152.919111111111,165.5085,180,45,60.521,71.5946666666667,78.787,82.664,83.7916666666667,82.736,80.063,76.3386666666667,72.129,68,64.546,62.4746666666667,62.522,65.424,71.9166666666667,82.736,98.618,120.298666666667,148.514,184,227.351,278.594666666667,337.617,404.304,478.541666666667,560.216,649.213,745.418666666667,848.719,959,1076.176,1200.27466666667,1331.352,1469.464,1614.66666666667,1767.016,1926.568,2093.37866666667,2267.504,2449,260,286,312,338,364,390,416,442,468,494,520
"28","G3100550","Nebraska",31,310,"Douglas County",55,550,352281,351031.2815,350005.867555556,349195.937166667,348592.669333333,348187.243055556,347970.837333333,347934.631166667,348069.803555556,348367.5335,348819,349414.9715,350144.574222222,350996.523833333,351959.536,353022.326388889,354173.610666667,355402.1045,356696.523555556,358045.5835,359438,360864.5415,362324.187555556,363817.9705,365346.922666667,366912.076388889,368514.464,370155.117833333,371835.070222222,373555.3535,375317,377120.6315,378965.227555556,380849.357166667,382771.589333333,384730.493055556,386724.637333333,388752.591166667,390812.923555556,392904.2035,395025,34722,35253.2095,35775.6515555556,36290.7381666667,36799.8813333333,37304.4930555556,37805.9853333333,38305.7701666667,38805.2595555556,39305.8655,39809,40316.326,40830.5102222222,41354.4703333333,41891.124,42443.3888888889,43014.1826666667,43606.423,44223.0275555556,44866.914,45541,46246.9485,46981.4035555556,47739.7545,48517.3906666667,49309.7013888889,50112.076,50919.9038333333,51728.5742222222,52533.4765,53330,54113.785,54881.4755555556,55629.9666666667,56356.1533333333,57056.9305555556,57729.1933333333,58369.8366666667,58975.7555555556,59543.845,60071,1194,1281.555,1366.55111111111,1449.04333333333,1529.08666666667,1606.73611111111,1682.04666666667,1755.07333333333,1825.87111111111,1894.495,1961,2025.4005,2087.54844444444,2147.25516666667,2204.332,2258.59027777778,2309.84133333333,2357.8965,2402.56711111111,2443.6645,2481,2514.588,2545.25511111111,2574.031,2601.94533333333,2630.02777777778,2659.308,2690.81566666667,2725.58044444444,2764.632,2809,2859.6735,2917.47911111111,2983.20283333333,3057.63066666667,3141.54861111111,3235.74266666667,3340.99883333333,3458.10311111111,3587.8415,3731,1258,1366.117,1474.64711111111,1587.99233333333,1710.55466666667,1846.73611111111,2000.93866666667,2177.56433333333,2381.01511111111,2615.693,2886,3196.805,3554.84444444444,3967.32166666667,4441.44,4984.40277777778,5603.41333333333,6305.675,7098.39111111111,7988.765,8984,10088.965,11299.1911111111,12607.875,14008.2133333333,15493.4027777778,17056.64,18691.1216666667,20390.0444444444,22146.605,23954,25805.893,27697.8151111111,29625.7643333333,31585.7386666667,33573.7361111111,35585.7546666667,37617.7923333333,39665.8471111111,41725.917,43794,8175,8806.4,9437.8,10069.2,10700.6,11332,11963.4,12594.8,13226.2,13857.6,14489
"29","G3100570","Nebraska",31,310,"Dundy County",57,570,2924,2926.743,2926.67733333333,2923.911,2918.552,2910.70833333333,2900.488,2887.999,2873.34933333333,2856.647,2838,2817.516,2795.30133333333,2771.462,2746.104,2719.33333333333,2691.256,2661.978,2631.60533333333,2600.244,2568,2534.981,2501.30133333333,2467.077,2432.424,2397.45833333333,2362.296,2327.053,2291.84533333333,2256.789,2222,2187.594,2153.68533333333,2120.388,2087.816,2056.08333333333,2025.304,1995.592,1967.06133333333,1939.826,1914,1,0.845,0.702222222222222,0.571666666666667,0.453333333333333,0.347222222222222,0.253333333333333,0.171666666666667,0.102222222222222,0.0450000000000002,1.11022302462516e-16,-0.033,-0.0551111111111111,-0.0676666666666667,-0.072,-0.0694444444444444,-0.0613333333333333,-0.049,-0.0337777777777778,-0.017,0,0.017,0.0382222222222222,0.069,0.114666666666667,0.180555555555556,0.272,0.394333333333333,0.552888888888889,0.753,1,1.299,1.65422222222222,2.06966666666667,2.54933333333333,3.09722222222222,3.71733333333333,4.41366666666667,5.19022222222222,6.051,7,0,0.504,0.916444444444445,1.24633333333333,1.50266666666667,1.69444444444444,1.83066666666667,1.92033333333333,1.97244444444445,1.996,2,1.9955,2.00177777777778,2.04016666666667,2.132,2.29861111111111,2.56133333333333,2.9415,3.46044444444444,4.1395,5,6.053,7.26844444444444,8.606,10.0253333333333,11.4861111111111,12.948,14.3706666666667,15.7137777777778,16.937,18,18.8645,19.5004444444444,19.8798333333333,19.9746666666667,19.7569444444444,19.1986666666667,18.2718333333333,16.9484444444444,15.2005,13,1,4.909,8.12977777777778,10.7113333333333,12.7026666666667,14.1527777777778,15.1106666666667,15.6253333333333,15.7457777777778,15.521,15,14.2365,13.3031111111111,12.2771666666667,11.236,10.2569444444444,9.41733333333333,8.7945,8.46577777777778,8.5085,9,9.994,11.4497777777778,13.303,15.4893333333333,17.9444444444444,20.604,23.4036666666667,26.2791111111111,29.166,32,34.7215,37.2897777777778,39.6688333333333,41.8226666666667,43.7152777777778,45.3106666666667,46.5728333333333,47.4657777777778,47.9535,48,19,19.7,20.4,21.1,21.8,22.5,23.2,23.9,24.6,25.3,26
"30","G3100590","Nebraska",31,310,"Fillmore County",59,590,8089,8128.164,8151.66755555556,8160.44466666667,8155.42933333333,8137.55555555556,8107.75733333333,8066.96866666667,8016.12355555556,7956.156,7888,7812.67,7731.50222222222,7645.91333333333,7557.32,7467.13888888889,7376.78666666667,7287.68,7201.23555555556,7118.87,7042,6971.64,6907.19555555556,6847.67,6792.06666666667,6739.38888888889,6688.64,6638.82333333333,6588.94222222222,6538,6485,6429.026,6369.48355555556,6305.85866666667,6237.63733333333,6164.30555555556,6085.34933333333,6000.25466666667,5908.50755555556,5809.594,5703,15,11.6285,8.83022222222222,6.57116666666667,4.81733333333333,3.53472222222222,2.68933333333333,2.24716666666667,2.17422222222222,2.4365,3,3.827,4.86488888888889,6.05733333333333,7.348,8.68055555555556,9.99866666666667,11.246,12.3662222222222,13.303,14,14.4195,14.5982222222222,14.5915,14.4546666666667,14.2430555555556,14.012,13.8168333333333,13.7128888888889,13.7555,14,14.498,15.2862222222222,16.3976666666667,17.8653333333333,19.7222222222222,22.0013333333333,24.7356666666667,27.9582222222222,31.702,36,23,17.481,13.0391111111111,9.60533333333333,7.11066666666667,5.48611111111111,4.66266666666667,4.57133333333334,5.14311111111112,6.309,8.00000000000001,10.1415,12.6364444444444,15.3821666666667,18.276,21.2152777777778,24.0973333333333,26.8195,29.2791111111111,31.3735,33,34.084,34.6631111111111,34.803,34.5693333333333,34.0277777777778,33.244,32.2836666666667,31.2124444444444,30.096,29,27.9845,27.0871111111111,26.3398333333333,25.7746666666667,25.4236111111111,25.3186666666667,25.4918333333333,25.9751111111111,26.8005,28,10,11.1805,11.9973333333333,12.4885,12.692,12.6458333333333,12.388,11.9565,11.3893333333333,10.7245,10,9.26,8.57333333333333,8.015,7.66,7.58333333333333,7.86,8.565,9.77333333333333,11.56,14,17.1375,20.8933333333333,25.1575,29.82,34.7708333333333,39.9,45.0975,50.2533333333333,55.2575,60,64.377,68.3093333333333,71.724,74.548,76.7083333333333,78.132,78.746,78.4773333333333,77.253,75,46,46.2,46.4,46.6,46.8,47,47.2,47.4,47.6,47.8,48
"31","G3100610","Nebraska",31,310,"Franklin County",61,610,4560,4561.8105,4557.944,4548.7285,4534.492,4515.5625,4492.268,4464.9365,4433.896,4399.4745,4362,4321.824,4279.392,4235.173,4189.636,4143.25,4096.484,4049.807,4003.688,3958.596,3915,3873.2515,3833.232,3794.7055,3757.436,3721.1875,3685.724,3650.8095,3616.208,3581.6835,3547,3511.945,3476.4,3440.27,3403.46,3365.875,3327.42,3288,3247.52,3205.885,3163,3,3.5925,4.14222222222222,4.64916666666667,5.11333333333333,5.53472222222222,5.91333333333333,6.24916666666667,6.54222222222222,6.7925,7,7.164,7.28088888888889,7.34633333333333,7.356,7.30555555555556,7.19066666666667,7.007,6.75022222222222,6.416,6,5.5015,4.93422222222222,4.3155,3.66266666666667,2.99305555555556,2.324,1.67283333333333,1.05688888888889,0.4935,0,-0.407,-0.713777777777778,-0.907333333333333,-0.974666666666667,-0.902777777777778,-0.678666666666667,-0.289333333333333,0.278222222222222,1.037,2,1,-0.271,-1.22577777777778,-1.88533333333333,-2.27066666666667,-2.40277777777778,-2.30266666666667,-1.99133333333333,-1.48977777777778,-0.819,-8.88178419700125e-16,0.9445,1.98488888888889,3.08983333333333,4.228,5.36805555555556,6.47866666666667,7.5285,8.48622222222222,9.3205,10,10.502,10.8382222222222,11.029,11.0946666666667,11.0555555555556,10.932,10.7443333333333,10.5128888888889,10.258,10,9.7575,9.54222222222222,9.36416666666667,9.23333333333333,9.15972222222222,9.15333333333333,9.22416666666667,9.38222222222222,9.6375,10,2,2.495,2.96888888888889,3.42166666666667,3.85333333333333,4.26388888888889,4.65333333333333,5.02166666666667,5.36888888888889,5.695,6,6.283,6.53955555555556,6.76433333333333,6.952,7.09722222222222,7.19466666666667,7.239,7.22488888888889,7.147,7,6.783,6.51288888888889,6.211,5.89866666666667,5.59722222222222,5.328,5.11233333333333,4.97155555555556,4.927,5,5.211,5.57688888888889,6.11366666666667,6.83733333333333,7.76388888888889,8.90933333333333,10.2896666666667,11.9208888888889,13.819,16,12,14.2,16.4,18.6,20.8,23,25.2,27.4,29.6,31.8,34
"32","G3100630","Nebraska",31,310,"Frontier County",63,630,3974,3970.456,3957.89688888889,3937.02366666667,3908.53733333333,3873.13888888889,3831.52933333333,3784.40966666667,3732.48088888889,3676.444,3617,3554.9345,3491.37155555556,3427.51983333333,3364.588,3303.78472222222,3246.31866666667,3193.3985,3146.23288888889,3106.0305,3074,3050.927,3035.90488888889,3027.604,3024.69466666667,3025.84722222222,3029.732,3035.01933333333,3040.37955555556,3044.483,3046,3043.6855,3036.63288888889,3024.02016666667,3005.02533333333,2978.82638888889,2944.60133333333,2901.52816666667,2848.78488888889,2785.5495,2711,1,1.365,1.65777777777778,1.88333333333333,2.04666666666667,2.15277777777778,2.20666666666667,2.21333333333333,2.17777777777778,2.105,2,1.8685,1.71911111111111,1.56116666666667,1.404,1.25694444444444,1.12933333333333,1.0305,0.969777777777778,0.9565,1,1.106,1.26577777777778,1.467,1.69733333333333,1.94444444444444,2.196,2.43966666666667,2.66311111111111,2.854,3,3.0895,3.11377777777778,3.06483333333333,2.93466666666667,2.71527777777778,2.39866666666667,1.97683333333333,1.44177777777778,0.785500000000001,8.88178419700125e-16,6,4.65,3.49333333333333,2.52,1.72,1.08333333333333,0.6,0.26,0.0533333333333328,-0.0300000000000002,0,0.133,0.357333333333333,0.661,1.032,1.45833333333333,1.928,2.429,2.94933333333333,3.477,4,4.508,4.99733333333333,5.466,5.912,6.33333333333333,6.728,7.094,7.42933333333333,7.732,8,8.231,8.42133333333333,8.567,8.664,8.70833333333333,8.696,8.623,8.48533333333333,8.279,8,1,2.638,4.22844444444444,5.76933333333333,7.25866666666667,8.69444444444444,10.0746666666667,11.3973333333333,12.6604444444444,13.862,15,16.072,17.0737777777778,18.0006666666667,18.848,19.6111111111111,20.2853333333333,20.866,21.3484444444444,21.728,22,22.162,22.2204444444444,22.184,22.0613333333333,21.8611111111111,21.592,21.2626666666667,20.8817777777778,20.458,20,19.516,19.0124444444444,18.4953333333333,17.9706666666667,17.4444444444444,16.9226666666667,16.4113333333333,15.9164444444444,15.444,15,22,22,22,22,22,22,22,22,22,22,22
"33","G3100650","Nebraska",31,310,"Furnas County",65,650,6886,6903.8405,6905.03733333333,6890.7535,6862.152,6820.39583333333,6766.648,6702.0715,6627.82933333333,6545.0845,6455,6358.8475,6258.33333333333,6155.2725,6051.48,5948.77083333333,5848.96,5753.8625,5665.29333333333,5585.0675,5515,5456.3625,5408.25333333333,5369.2275,5337.84,5312.64583333333,5292.2,5275.0575,5259.77333333333,5244.9025,5229,5210.7295,5189.18933333333,5163.5865,5133.128,5097.02083333333,5054.472,5004.6885,4946.87733333333,4880.2455,4804,1,0.371,-0.116444444444444,-0.471333333333333,-0.702666666666667,-0.819444444444444,-0.830666666666666,-0.745333333333333,-0.572444444444444,-0.320999999999999,2.22044604925031e-16,0.3805,0.806222222222222,1.26183333333333,1.732,2.20138888888889,2.65466666666667,3.0765,3.45155555555556,3.7645,4,4.148,4.21955555555556,4.231,4.19866666666667,4.13888888888889,4.068,4.00233333333333,3.95822222222222,3.952,4,4.1175,4.31555555555556,4.60416666666667,4.99333333333333,5.49305555555556,6.11333333333333,6.86416666666667,7.75555555555555,8.7975,10,6,3.693,1.89511111111111,0.574333333333332,-0.301333333333334,-0.76388888888889,-0.845333333333334,-0.577666666666668,0.00711111111110796,0.876999999999995,2,3.342,4.86044444444445,6.51066666666667,8.248,10.0277777777778,11.8053333333333,13.536,15.1751111111111,16.678,18,19.107,20.0071111111111,20.719,21.2613333333333,21.6527777777778,21.912,22.0576666666667,22.1084444444444,22.083,22,21.876,21.7191111111111,21.5353333333333,21.3306666666667,21.1111111111111,20.8826666666667,20.6513333333333,20.4231111111111,20.204,20,4,3.9055,3.904,3.9935,4.172,4.4375,4.788,5.2215,5.736,6.3295,7,7.744,8.552,9.413,10.316,11.25,12.204,13.167,14.128,15.076,16,16.8965,17.792,18.7205,19.716,20.8125,22.044,23.4445,25.048,26.8885,29,31.415,34.16,37.26,40.74,44.625,48.94,53.71,58.96,64.715,71,40,41.4,42.8,44.2,45.6,47,48.4,49.8,51.2,52.6,54
"34","G3100670","Nebraska",31,310,"Gage County",67,670,25520,25499.672,25450.7848888889,25375.6006666667,25276.3813333333,25155.3888888889,25014.8853333333,24857.1326666667,24684.3928888889,24498.928,24303,24099.135,23890.9155555556,23682.1883333333,23476.8,23278.5972222222,23091.4266666667,22919.135,22765.5688888889,22634.575,22530,22454.37,22404.9288888889,22377.6,22368.3066666667,22372.9722222222,22387.52,22407.8733333333,22429.9555555556,22449.69,22463,22466.073,22456.1528888889,22430.7476666667,22387.3653333333,22323.5138888889,22236.7013333333,22124.4356666667,21984.2248888889,21813.577,21610,114,99.726,87.0435555555556,75.8786666666667,66.1573333333333,57.8055555555556,50.7493333333333,44.9146666666667,40.2275555555556,36.614,34,32.31,31.4622222222222,31.3733333333333,31.96,33.1388888888889,34.8266666666667,36.94,39.3955555555556,42.11,45,47.99,51.0355555555556,54.1,57.1466666666667,60.1388888888889,63.04,65.8133333333333,68.4222222222222,70.83,73,74.894,76.4675555555555,77.6746666666667,78.4693333333333,78.8055555555556,78.6373333333333,77.9186666666667,76.6035555555556,74.646,72,39,38.419,38.4764444444444,39.1313333333333,40.3426666666667,42.0694444444444,44.2706666666667,46.9053333333333,49.9324444444444,53.311,57,60.9585,65.1457777777778,69.5211666666667,74.044,78.6736111111111,83.3693333333333,88.0905,92.7964444444444,97.4465,102,106.416,110.652444444444,114.667,118.417333333333,121.861111111111,124.956,127.659666666667,129.929777777778,131.724,133,133.7155,133.828444444444,133.296833333333,132.078666666667,130.131944444444,127.414666666667,123.884833333333,119.500444444444,114.2195,108,46,34.505,25.7066666666667,19.435,15.52,13.7916666666667,14.08,16.215,20.0266666666667,25.345,32,39.804,48.4986666666667,57.808,67.456,77.1666666666667,86.664,95.672,103.914666666667,111.116,117,121.379,124.418666666667,126.373,127.496,128.041666666667,128.264,128.417,128.754666666667,129.531,131,133.398,136.890666666667,141.626,147.752,155.416666666667,164.768,175.954,189.122666666667,204.422,222,193,203.6,214.2,224.8,235.4,246,256.6,267.2,277.8,288.4,299
"35","G3100690","Nebraska",31,310,"Garden County",69,690,2920,2927.805,2930.11111111111,2927.26333333333,2919.60666666667,2907.48611111111,2891.24666666667,2871.23333333333,2847.79111111111,2821.265,2792,2760.3715,2726.87644444444,2692.04216666667,2656.396,2620.46527777778,2584.77733333333,2549.8595,2516.23911111111,2484.4435,2455,2428.284,2404.06311111111,2381.953,2361.56933333333,2342.52777777778,2324.444,2306.93366666667,2289.61244444444,2272.096,2254,2234.9705,2214.77511111111,2193.21183333333,2170.07866666667,2145.17361111111,2118.29466666667,2089.23983333333,2057.80711111111,2023.7945,1987,1,0.9295,0.847111111111111,0.754833333333333,0.654666666666667,0.548611111111111,0.438666666666667,0.326833333333333,0.215111111111111,0.1055,0,-0.099,-0.187555555555556,-0.261333333333333,-0.316,-0.347222222222222,-0.350666666666667,-0.322,-0.256888888888889,-0.151,1.38777878078145e-16,0.1985,0.439111111111111,0.7145,1.01733333333333,1.34027777777778,1.676,2.01716666666667,2.35644444444444,2.6865,3,3.29,3.55111111111111,3.77833333333333,3.96666666666667,4.11111111111111,4.20666666666667,4.24833333333333,4.23111111111111,4.15,4,7,8.253,9.18844444444444,9.82933333333333,10.1986666666667,10.3194444444444,10.2146666666667,9.90733333333333,9.42044444444444,8.777,8,7.1145,6.15377777777778,5.15316666666667,4.148,3.17361111111111,2.26533333333333,1.4585,0.788444444444444,0.2905,0,-0.0579999999999999,0.100444444444445,0.449,0.961333333333334,1.61111111111111,2.372,3.21766666666667,4.12177777777778,5.058,6,6.9235,7.81244444444444,8.65283333333333,9.43066666666667,10.1319444444444,10.7426666666667,11.2488333333333,11.6364444444444,11.8915,12,1,0.727,0.487111111111111,0.282333333333333,0.114666666666666,-0.0138888888888893,-0.101333333333334,-0.145666666666667,-0.144888888888889,-0.0970000000000006,-4.44089209850063e-16,0.149,0.356444444444444,0.629666666666667,0.976,1.40277777777778,1.91733333333333,2.527,3.23911111111111,4.061,5,6.059,7.22311111111111,8.473,9.78933333333333,11.1527777777778,12.544,13.9436666666667,15.3324444444444,16.691,18,19.241,20.3991111111111,21.4603333333333,22.4106666666667,23.2361111111111,23.9226666666667,24.4563333333333,24.8231111111111,25.009,25,11,12.8,14.6,16.4,18.2,20,21.8,23.6,25.4,27.2,29
